time,open,high,low,close,tick_volume,spread,real_volume
2017-02-21,1.06133,1.06143,1.05255,1.05351,115143,7,100668600000
2017-02-22,1.05348,1.05737,1.04933,1.05557,130731,7,109873505000
2017-02-23,1.05556,1.05949,1.05373,1.05774,113613,7,93510465000
2017-02-24,1.0578,1.06176,1.05513,1.05513,113514,7,99380179000
2017-02-26,1.05622,1.05642,1.05588,1.05598,922,8,484540000
2017-02-27,1.05599,1.06304,1.05511,1.05867,112513,7,97648671000
2017-02-28,1.05867,1.06298,1.0568,1.05725,119436,7,105312923000
2017-03-01,1.05724,1.0589,1.05138,1.05505,145857,7,126910722000
2017-03-02,1.055,1.055,1.04946,1.0506199999999999,119660,7,104931717000
2017-03-03,1.0506,1.06236,1.0501800000000001,1.06166,131554,7,124837892000
2017-03-05,1.06033,1.06162,1.05994,1.06094,2322,7,1674732000
2017-03-06,1.06095,1.06397,1.05745,1.0581,109149,7,103152318000
2017-03-07,1.0581,1.06022,1.0558,1.05659,101894,7,94936016000
2017-03-08,1.05659,1.05738,1.05345,1.05403,114166,7,107180287000
2017-03-09,1.05402,1.06151,1.05247,1.0575,140693,7,124687593000
2017-03-10,1.05733,1.06988,1.05721,1.06712,132140,7,118360329000
2017-03-12,1.06832,1.06857,1.06783,1.06789,2123,7,1586603000
2017-03-13,1.06789,1.07141,1.06513,1.06518,124343,7,111195657000
2017-03-14,1.06515,1.06624,1.05995,1.06084,114472,7,106525498000
2017-03-15,1.06088,1.07397,1.0607,1.07298,131737,7,113392781000
2017-03-16,1.07301,1.07739,1.07053,1.0771,138111,7,119289959000
2017-03-17,1.07712,1.07821,1.07272,1.07362,111585,7,102512099000
2017-03-19,1.07384,1.07445,1.0735999999999999,1.07413,1611,7,1152867000
2017-03-20,1.07413,1.0777,1.07249,1.07334,97402,7,84973826000
2017-03-21,1.07334,1.0819,1.07189,1.08119,130594,7,116749865000
2017-03-22,1.08118,1.08245,1.07755,1.07932,126583,7,110149337000
2017-03-23,1.07933,1.08047,1.07677,1.0782,119376,7,107751544000
2017-03-24,1.0782,1.08178,1.076,1.07957,109187,7,98475554000
2017-03-26,1.08316,1.08348,1.08266,1.08325,1699,7,960885000
2017-03-27,1.08325,1.09057,1.08296,1.08631,114227,7,97567915000
2017-03-28,1.08631,1.08723,1.07985,1.08127,102058,7,96585062000
2017-03-29,1.08125,1.08263,1.07396,1.07666,112400,7,101705112000
2017-03-30,1.07667,1.07683,1.06717,1.06808,108811,7,105910442000
2017-03-31,1.06809,1.07017,1.06462,1.06462,109619,7,104958991000
2017-04-02,1.06591,1.06647,1.06568,1.06593,1034,8,716671000
2017-04-03,1.0661,1.06807,1.06421,1.06676,95575,7,94595964000
2017-04-04,1.06676,1.06816,1.06354,1.06783,90856,7,86496603000
2017-04-05,1.06788,1.06887,1.06345,1.06657,103473,7,94135015000
2017-04-06,1.06657,1.0683799999999999,1.06287,1.0642,101054,7,96226638000
2017-04-07,1.06419,1.06664,1.05804,1.05884,120360,7,113862701000
2017-04-09,1.0586,1.05885,1.0582,1.05833,1468,7,797938000
2017-04-10,1.05831,1.06063,1.05695,1.05931,86756,7,80308926000
2017-04-11,1.05931,1.06299,1.05783,1.06048,89992,7,84771917000
2017-04-12,1.06052,1.06749,1.05886,1.06677,99128,7,89613742000
2017-04-13,1.06677,1.06773,1.06089,1.06154,95366,7,94806863000
2017-04-14,1.06155,1.06294,1.06056,1.06096,55498,7,44586020000
2017-04-16,1.06102,1.06158,1.06058,1.06083,1286,7,874853000
2017-04-17,1.06083,1.06701,1.06025,1.06439,67459,7,68861577000
2017-04-18,1.06441,1.07357,1.06369,1.07297,103391,7,102696880000
2017-04-19,1.073,1.07366,1.06995,1.07103,89282,7,87392792000
2017-04-20,1.07105,1.07773,1.0709,1.07151,88524,7,88110542000
2017-04-21,1.07151,1.07378,1.0682,1.07266,86861,7,85441630000
2017-04-23,1.09047,1.09061,1.08792,1.08971,4525,7,1934561000
2017-04-24,1.08969,1.08989,1.08205,1.08652,123806,7,102330473000
2017-04-25,1.08653,1.09497,1.08511,1.09275,98577,7,90132241000
2017-04-26,1.09274,1.09506,1.08554,1.09046,114599,7,109023066000
2017-04-27,1.09047,1.09325,1.08514,1.08733,107677,7,99435136000
2017-04-28,1.0873599999999999,1.09471,1.08567,1.08921,103028,7,92459458000
2017-05-01,1.0897000000000001,1.09226,1.08833,1.08976,21748,50,0
2017-05-02,1.08977,1.09321,1.08878,1.09273,33294,50,0
2017-05-03,1.09272,1.09354,1.08816,1.08842,37329,18,0
2017-05-04,1.08856,1.09869,1.08742,1.09785,45898,18,0
2017-05-05,1.09786,1.09985,1.09473,1.09977,40246,18,0
2017-05-08,1.10121,1.10134,1.09157,1.09216,44870,18,0
2017-05-09,1.09217,1.09327,1.08632,1.08775,42779,18,0
2017-05-10,1.08767,1.08971,1.08526,1.08662,40552,18,0
2017-05-11,1.08669,1.0892,1.08388,1.08615,37165,18,0
2017-05-12,1.08609,1.09333,1.08554,1.09288,35201,18,0
2017-05-15,1.09323,1.09889,1.09218,1.09762,35863,18,0
2017-05-16,1.09763,1.10964,1.09761,1.10802,50503,18,0
2017-05-17,1.10798,1.11699,1.10798,1.11647,59284,18,0
2017-05-18,1.11643,1.11709,1.10748,1.11004,73029,18,0
2017-05-19,1.10999,1.12108,1.10978,1.12032,45463,18,0
2017-05-22,1.12006,1.12629,1.11608,1.12361,49744,18,0
2017-05-23,1.12362,1.12674,1.11744,1.11842,64319,18,0
2017-05-24,1.11839,1.12193,1.1167799999999999,1.12131,60082,18,0
2017-05-25,1.12132,1.12493,1.11929,1.12082,45205,18,0
2017-05-26,1.12079,1.12339,1.11598,1.11703,45757,18,0
2017-05-29,1.1175,1.11888,1.11504,1.11514,26988,18,0
2017-05-30,1.11516,1.12049,1.11084,1.11791,53660,18,0
2017-05-31,1.11792,1.12514,1.11639,1.12423,52266,18,0
2017-06-01,1.12422,1.12559,1.12014,1.12132,39977,18,0
2017-06-02,1.12133,1.12843,1.12043,1.12808,45604,18,0
2017-06-05,1.12782,1.1283400000000001,1.12333,1.12536,37896,18,0
2017-06-06,1.12533,1.12833,1.12394,1.12774,42911,18,0
2017-06-07,1.12771,1.12816,1.1203400000000001,1.12584,54899,18,0
2017-06-08,1.12585,1.12684,1.11938,1.12042,68325,18,0
2017-06-09,1.12038,1.12149,1.11654,1.11944,59550,18,0
2017-06-12,1.12043,1.12314,1.11911,1.12049,41432,18,0
2017-06-13,1.12046,1.12238,1.11843,1.12076,36543,18,0
2017-06-14,1.12075,1.12953,1.11928,1.12165,90597,9,0
2017-06-15,1.1217,1.12283,1.11318,1.11467,71758,9,0
2017-06-16,1.11467,1.12008,1.11382,1.11998,50959,9,0
2017-06-19,1.1198,1.12123,1.11428,1.1149499999999999,51640,9,0
2017-06-20,1.1149499999999999,1.11645,1.11188,1.11339,56518,9,0
2017-06-21,1.1134,1.11687,1.1126800000000001,1.11679,49708,9,0
2017-06-22,1.1167799999999999,1.11773,1.11388,1.11513,47047,10,0
2017-06-23,1.11513,1.12088,1.11448,1.11968,39011,10,0
2017-06-26,1.11945,1.12193,1.11713,1.11828,49840,10,0
2017-06-27,1.11828,1.1348799999999999,1.11785,1.13345,76920,10,0
2017-06-28,1.13345,1.13903,1.12917,1.13755,101675,10,0
2017-06-29,1.1376,1.14448,1.1374,1.14405,85148,10,0
2017-06-30,1.1440299999999999,1.14448,1.13916,1.14201,68776,10,0
2017-07-03,1.14213,1.14265,1.13548,1.13636,62634,10,0
2017-07-04,1.13636,1.13768,1.13358,1.13466,50928,10,0
2017-07-05,1.13465,1.13683,1.13118,1.1350500000000001,67199,10,0
2017-07-06,1.13503,1.14243,1.1329799999999999,1.14215,67862,10,0
2017-07-07,1.14215,1.1439300000000001,1.1379299999999999,1.14043,68572,10,0
2017-07-10,1.13995,1.1417,1.13813,1.1397,46249,10,0
2017-07-11,1.1397,1.1479300000000001,1.13823,1.14643,58826,10,0
2017-07-12,1.14645,1.14893,1.13913,1.14123,83320,10,0
2017-07-13,1.1412,1.14555,1.13703,1.1400000000000001,78888,10,0
2017-07-14,1.1400000000000001,1.1470799999999999,1.13913,1.14703,64913,10,0
2017-07-17,1.1470799999999999,1.14868,1.14343,1.1478,55226,10,0
2017-07-18,1.14785,1.15828,1.14713,1.15533,88492,10,0
2017-07-19,1.15533,1.1555,1.1509800000000001,1.1517,60132,10,0
2017-07-20,1.1517,1.16576,1.14788,1.16323,109321,10,0
2017-07-21,1.1632500000000001,1.1682299999999999,1.16188,1.16683,65431,10,0
2017-07-24,1.16655,1.16838,1.16253,1.16365,63262,10,0
2017-07-25,1.16368,1.17118,1.16303,1.16473,75917,10,0
2017-07-26,1.1647,1.17478,1.16123,1.17463,100077,10,0
2017-07-27,1.17465,1.17763,1.16498,1.16745,95371,10,0
2017-07-28,1.16745,1.17638,1.16708,1.17583,86322,10,0
2017-07-31,1.17537,1.18453,1.17228,1.18353,79873,10,0
2017-08-01,1.18353,1.18388,1.17848,1.18053,80093,10,0
2017-08-02,1.1804999999999999,1.19098,1.17933,1.18545,81138,10,0
2017-08-03,1.18545,1.1892800000000001,1.18303,1.18703,77194,10,0
2017-08-04,1.18703,1.18888,1.17278,1.17803,80698,10,0
2017-08-07,1.17753,1.18138,1.17721,1.1795,55673,10,0
2017-08-08,1.1795,1.18238,1.17148,1.17495,62631,10,0
2017-08-09,1.17485,1.17633,1.16885,1.17598,82004,10,0
2017-08-10,1.17595,1.17844,1.17038,1.17715,74114,10,0
2017-08-11,1.17715,1.18465,1.17483,1.18245,69405,10,0
2017-08-14,1.1823299999999999,1.1838,1.17693,1.1776,59461,10,0
2017-08-15,1.1776,1.17923,1.16868,1.1735,73948,10,0
2017-08-16,1.17353,1.17783,1.16808,1.1771,85155,10,0
2017-08-17,1.17705,1.17893,1.16618,1.1724999999999999,93314,10,0
2017-08-18,1.1724999999999999,1.17743,1.1708,1.17628,74397,10,0
2017-08-21,1.17578,1.18278,1.1730800000000001,1.18133,55751,10,0
2017-08-22,1.18133,1.18238,1.17448,1.17645,60026,10,0
2017-08-23,1.17645,1.18228,1.17398,1.1809,63963,10,0
2017-08-24,1.1809,1.18175,1.17838,1.17995,57790,10,0
2017-08-25,1.17998,1.19413,1.17728,1.1924,82503,10,0
2017-08-28,1.19445,1.19833,1.19168,1.19775,61352,10,0
2017-08-29,1.19773,1.20698,1.19463,1.19675,107510,10,0
2017-08-30,1.19685,1.19838,1.18803,1.18935,89253,10,0
2017-08-31,1.18935,1.19205,1.18228,1.192,93228,10,0
2017-09-01,1.1919,1.19793,1.18498,1.18643,102610,10,0
2017-09-04,1.18789,1.19218,1.1874,1.18955,59121,10,0
2017-09-05,1.18955,1.19403,1.18678,1.19135,92998,10,0
2017-09-06,1.19143,1.19498,1.1902300000000001,1.1921,86121,10,0
2017-09-07,1.19207,1.20588,1.19138,1.20185,130961,10,0
2017-09-08,1.20185,1.20923,1.20143,1.20258,108871,10,0
2017-09-11,1.20227,1.20293,1.19473,1.1954500000000001,74896,10,0
2017-09-12,1.1954500000000001,1.19773,1.19258,1.19648,78758,10,0
2017-09-13,1.19645,1.1994799999999999,1.18728,1.1887,83073,10,0
2017-09-14,1.18872,1.19218,1.18378,1.1914,102367,10,0
2017-09-15,1.19135,1.19868,1.19008,1.19448,86283,10,0
2017-09-18,1.19345,1.19688,1.19148,1.1951,72894,10,0
2017-09-19,1.19508,1.20063,1.19508,1.19953,85300,10,0
2017-09-20,1.1995,1.20343,1.18608,1.18936,127092,10,0
2017-09-21,1.18935,1.19533,1.18653,1.19398,83739,10,0
2017-09-22,1.19395,1.2004299999999999,1.19368,1.19438,73381,10,0
2017-09-25,1.19147,1.19363,1.18315,1.18463,84917,10,0
2017-09-26,1.18465,1.18613,1.17568,1.1791,131709,10,0
2017-09-27,1.1791,1.17948,1.17168,1.17438,83717,10,0
2017-09-28,1.17435,1.18038,1.17208,1.1783,78364,10,0
2017-09-29,1.1783,1.18323,1.17723,1.18193,70055,10,0
2017-10-02,1.18035,1.1815,1.17298,1.1733,69775,10,0
2017-10-03,1.17333,1.17728,1.16958,1.17368,64218,10,0
2017-10-04,1.17365,1.17873,1.1736,1.17568,65678,10,0
2017-10-05,1.17568,1.17783,1.16988,1.17108,64603,10,0
2017-10-06,1.1711,1.17383,1.16688,1.1732,78065,10,0
2017-10-09,1.17373,1.17555,1.17193,1.17408,38141,10,0
2017-10-10,1.17408,1.1825,1.17388,1.1808,73591,10,0
2017-10-11,1.1808,1.18688,1.17948,1.18605,73169,10,0
2017-10-12,1.18603,1.18793,1.1826,1.1831,58352,10,0
2017-10-13,1.1831,1.18743,1.18048,1.18188,67064,10,0
2017-10-16,1.18102,1.18193,1.17803,1.1797,56747,10,0
2017-10-17,1.1796,1.17973,1.17358,1.17658,56576,10,0
2017-10-18,1.17658,1.18048,1.17298,1.1792,59474,10,0
2017-10-19,1.17916,1.18578,1.17678,1.1846,74456,10,0
2017-10-20,1.18463,1.18578,1.1762299999999999,1.17723,63673,10,0
2017-10-23,1.17715,1.17768,1.17248,1.1749,56018,10,0
2017-10-24,1.17488,1.17923,1.17423,1.17633,58672,10,0
2017-10-25,1.17635,1.18173,1.1752799999999999,1.18149,71069,10,0
2017-10-26,1.18149,1.18359,1.16403,1.16538,95799,10,0
2017-10-27,1.16535,1.16548,1.15738,1.15978,79485,10,0
2017-10-30,1.15946,1.16573,1.15943,1.16428,56398,10,0
2017-10-31,1.1643,1.1661,1.16248,1.16493,53436,10,0
2017-11-01,1.16493,1.16568,1.16058,1.1618,63657,10,0
2017-11-02,1.1618,1.16868,1.1617,1.16568,76893,10,0
2017-11-03,1.16566,1.16909,1.1598600000000001,1.1608,57897,10,0
2017-11-06,1.16135,1.16238,1.15798,1.161,51050,10,0
2017-11-07,1.16098,1.16153,1.15545,1.1593,53082,10,0
2017-11-08,1.15928,1.1610800000000001,1.15788,1.1593499999999999,42343,10,0
2017-11-09,1.15927,1.16543,1.15851,1.1643,61381,10,0
2017-11-10,1.16435,1.16773,1.16223,1.16643,40483,10,0
2017-11-13,1.16573,1.16748,1.16368,1.16643,36315,10,0
2017-11-14,1.16643,1.18048,1.1661299999999999,1.17978,51895,10,0
2017-11-15,1.17978,1.18603,1.1768,1.17695,68830,10,0
2017-11-16,1.17695,1.18003,1.17563,1.17705,52231,10,0
2017-11-17,1.17703,1.18213,1.17646,1.17948,52320,10,0
2017-11-20,1.17656,1.18083,1.17218,1.1733500000000001,62512,10,0
2017-11-21,1.17331,1.17573,1.1712799999999999,1.17331,53141,10,0
2017-11-22,1.17336,1.18268,1.1733,1.18183,52463,10,0
2017-11-23,1.1818,1.18558,1.18128,1.18495,39101,10,0
2017-11-24,1.185,1.19438,1.18363,1.19305,75649,1,0
2017-11-27,1.19348,1.19608,1.1889,1.18991,178986,2,0
2017-11-28,1.18992,1.19193,1.18268,1.18463,169681,2,0
2017-11-29,1.18463,1.18819,1.18165,1.1849,98410,2,0
2017-11-30,1.18492,1.19308,1.18088,1.18895,113825,2,0
2017-12-01,1.18892,1.194,1.18503,1.18905,131994,2,0
2017-12-04,1.1872099999999999,1.18783,1.18288,1.18675,112427,2,0
2017-12-05,1.18673,1.18763,1.18003,1.18281,107599,2,0
2017-12-06,1.18281,1.18478,1.17803,1.18028,104616,2,0
2017-12-07,1.18025,1.18143,1.17687,1.1775,100329,2,0
2017-12-08,1.17752,1.17763,1.17298,1.17641,105428,2,0
2017-12-11,1.177,1.18113,1.17638,1.17724,107409,2,0
2017-12-12,1.17722,1.17923,1.17173,1.17365,81297,2,0
2017-12-13,1.17377,1.18313,1.1729,1.18255,63692,10,0
2017-12-14,1.18253,1.1862300000000001,1.17643,1.1764999999999999,71893,10,0
2017-12-15,1.17668,1.18118,1.17503,1.17535,47953,10,0
2017-12-18,1.1746,1.18338,1.17403,1.17824,36598,10,0
2017-12-19,1.17824,1.18479,1.17763,1.18413,56910,10,0
2017-12-20,1.18412,1.19008,1.1828,1.18714,51441,10,0
2017-12-21,1.18715,1.18887,1.18485,1.18655,47289,10,0
2017-12-22,1.18655,1.18679,1.18161,1.1857199999999999,46743,10,0
2017-12-26,1.18706,1.18783,1.18463,1.186,17926,10,0
2017-12-27,1.186,1.19098,1.18547,1.1899,31741,10,0
2017-12-28,1.1899,1.19588,1.18963,1.1938,29758,10,0
2017-12-29,1.19383,1.20245,1.19367,1.19971,38234,10,0
2018-01-02,1.20243,1.20808,1.20223,1.2057,29347,10,0
2018-01-03,1.2057,1.20658,1.2001,1.201,34732,10,0
2018-01-04,1.20103,1.20883,1.20041,1.2071,36812,10,0
2018-01-05,1.20708,1.20823,1.20203,1.2041,33460,10,0
2018-01-08,1.20361,1.20518,1.19553,1.19675,31963,10,0
2018-01-09,1.19678,1.19753,1.19153,1.19353,35121,10,0
2018-01-10,1.19353,1.20175,1.19228,1.1949,51502,10,0
2018-01-11,1.19493,1.20583,1.19288,1.2038,52550,10,0
2018-01-12,1.20383,1.21883,1.20305,1.21868,57772,10,0
2018-01-15,1.22022,1.22961,1.21873,1.22643,68094,9,0
2018-01-16,1.22645,1.2282899999999999,1.21947,1.22559,77534,10,0
2018-01-17,1.22558,1.23225,1.21648,1.21649,94797,10,0
2018-01-18,1.21652,1.22644,1.21652,1.22405,78388,10,0
2018-01-19,1.22405,1.22949,1.22182,1.22205,73303,10,0
2018-01-22,1.2258499999999999,1.22667,1.22135,1.22596,62300,10,0
2018-01-23,1.22598,1.23057,1.22227,1.22967,72586,10,0
2018-01-24,1.22967,1.24143,1.22913,1.24043,88280,10,0
2018-01-25,1.24042,1.25373,1.23638,1.23725,125003,10,0
2018-01-26,1.23724,1.24931,1.23724,1.2420200000000001,102878,10,0
2018-01-29,1.24147,1.24318,1.23366,1.2382,85798,10,0
2018-01-30,1.23822,1.24536,1.23348,1.2404600000000001,91042,10,0
2018-01-31,1.24014,1.24744,1.23864,1.24119,104347,10,0
2018-02-01,1.24119,1.2522199999999999,1.23847,1.2504,88297,10,0
2018-02-02,1.25042,1.25177,1.24093,1.24613,93626,10,0
2018-02-05,1.2432400000000001,1.24744,1.23626,1.2375,96539,10,0
2018-02-06,1.23752,1.2434,1.23137,1.238,129829,10,0
2018-02-07,1.238,1.24057,1.22454,1.22533,90995,10,0
2018-02-08,1.22536,1.22946,1.22118,1.22476,112677,10,0
2018-02-09,1.22478,1.22868,1.2205300000000001,1.22347,104918,10,0
2018-02-12,1.22508,1.22968,1.22347,1.22906,68527,10,0
2018-02-13,1.22903,1.2370700000000001,1.22841,1.23498,74234,10,0
2018-02-14,1.23496,1.24648,1.22757,1.24537,95626,10,0
2018-02-15,1.2453400000000001,1.25099,1.24475,1.25008,88362,10,0
2018-02-16,1.2501,1.25549,1.23932,1.24052,83583,10,0
2018-02-19,1.2415,1.24347,1.23687,1.24061,57761,10,0
2018-02-20,1.24062,1.24118,1.23194,1.23342,78292,10,0
2018-02-21,1.23342,1.23594,1.22732,1.22751,88927,10,0
2018-02-22,1.22751,1.23517,1.22594,1.23295,78500,10,0
2018-02-23,1.23295,1.23368,1.22794,1.22942,62710,10,0
2018-02-26,1.2288000000000001,1.23546,1.22774,1.2312400000000001,65973,10,0
2018-02-27,1.23121,1.2346,1.22213,1.22348,74355,10,0
2018-02-28,1.2235,1.2241,1.21876,1.21924,69415,10,0
2018-03-01,1.21921,1.22743,1.21543,1.22741,83414,10,0
2018-03-02,1.22738,1.23355,1.22512,1.23304,75156,10,0
2018-03-05,1.23464,1.2348,1.22686,1.23339,116198,10,0
2018-03-06,1.23339,1.24224,1.23276,1.2420499999999999,167801,10,0
2018-03-07,1.2421,1.2444,1.23843,1.24098,180488,10,0
2018-03-08,1.24098,1.2445599999999999,1.22974,1.23123,172224,10,0
2018-03-09,1.23122,1.23335,1.22724,1.2306,155484,10,0
2018-03-12,1.23095,1.23446,1.22898,1.23328,135568,10,0
2018-03-13,1.23328,1.24066,1.23138,1.23928,151122,10,0
2018-03-14,1.23932,1.24119,1.23465,1.23675,149614,10,0
2018-03-15,1.23676,1.2382900000000001,1.22996,1.23053,156275,10,0
2018-03-16,1.23058,1.23354,1.22597,1.22881,133855,10,0
2018-03-19,1.2286299999999999,1.2358,1.22573,1.2334100000000001,158715,10,0
2018-03-20,1.2334100000000001,1.23539,1.22389,1.22447,155932,10,0
2018-03-21,1.22447,1.23489,1.22427,1.23418,159180,10,0
2018-03-22,1.23418,1.23875,1.22851,1.23196,187016,10,0
2018-03-23,1.23196,1.23726,1.23155,1.23536,169738,10,0
2018-03-26,1.23578,1.24609,1.23513,1.24468,156502,10,0
2018-03-27,1.2447300000000001,1.24758,1.23716,1.24043,167924,10,0
2018-03-28,1.24044,1.24209,1.22994,1.23092,172683,10,0
2018-03-29,1.23092,1.23347,1.22832,1.23013,158620,10,0
2018-03-30,1.23017,1.23303,1.22922,1.23173,55720,10,0
2018-04-02,1.23179,1.23442,1.22816,1.23008,107721,10,0
2018-04-03,1.23008,1.23347,1.22532,1.2269,159079,10,0
2018-04-04,1.2269,1.23139,1.22563,1.22813,153201,10,0
2018-04-05,1.22812,1.22895,1.22176,1.22383,145601,10,0
2018-04-06,1.22383,1.22901,1.22145,1.22845,179291,10,0
2018-04-09,1.22738,1.23296,1.22597,1.2321900000000001,163031,10,0
2018-04-10,1.2322,1.23766,1.23022,1.23525,174015,10,0
2018-04-11,1.2352400000000001,1.23936,1.23469,1.23663,164447,10,0
2018-04-12,1.23663,1.23789,1.22995,1.23253,150590,10,0
2018-04-13,1.23254,1.23452,1.2306300000000001,1.23365,88792,10,0
2018-04-16,1.23287,1.23936,1.23237,1.23794,132354,10,0
2018-04-17,1.23794,1.2413,1.23357,1.2373,142943,10,0
2018-04-18,1.2373,1.23965,1.23413,1.23773,154932,10,0
2018-04-19,1.2377799999999999,1.2399499999999999,1.23283,1.23458,167686,10,0
2018-04-20,1.23458,1.23522,1.22495,1.22806,150159,10,0
2018-04-23,1.22769,1.22889,1.21972,1.22073,151041,10,0
2018-04-24,1.22073,1.22442,1.21813,1.22328,166179,10,0
2018-04-25,1.22333,1.22379,1.2159,1.21615,160140,10,0
2018-04-26,1.21616,1.2209,1.20956,1.21036,169329,10,0
2018-04-27,1.21038,1.2132,1.20549,1.213,149432,10,0
2018-04-30,1.21278,1.2138,1.20637,1.20778,152406,10,0
2018-05-01,1.2078,1.20834,1.19809,1.19918,142964,10,0
2018-05-02,1.19919,1.2031,1.19373,1.19553,181203,10,0
2018-05-03,1.19553,1.20081,1.19471,1.19863,181589,10,0
2018-05-04,1.19863,1.1994799999999999,1.19108,1.19564,143899,10,0
2018-05-07,1.19571,1.19773,1.18971,1.19213,142081,10,0
2018-05-08,1.19212,1.19381,1.18374,1.18607,168733,10,0
2018-05-09,1.18607,1.18963,1.18221,1.18509,169431,10,0
2018-05-10,1.1851,1.19456,1.18423,1.19156,187418,10,0
2018-05-11,1.19156,1.19672,1.18906,1.19437,157781,10,0
2018-05-14,1.19474,1.19954,1.19219,1.19263,163196,10,0
2018-05-15,1.19263,1.19376,1.18195,1.18369,172931,10,0
2018-05-16,1.18368,1.18534,1.17629,1.18106,197951,10,0
2018-05-17,1.18107,1.18368,1.17759,1.17954,184907,10,0
2018-05-18,1.1795,1.18214,1.17492,1.17668,152037,10,0
2018-05-21,1.17673,1.17947,1.1716,1.1792799999999999,163546,10,0
2018-05-22,1.1792799999999999,1.18291,1.17561,1.17774,192693,10,0
2018-05-23,1.17776,1.17889,1.16751,1.17011,213258,10,0
2018-05-24,1.17011,1.17486,1.16889,1.17211,155263,10,0
2018-05-25,1.17214,1.17329,1.16459,1.16587,180554,10,0
2018-05-28,1.16852,1.17276,1.16069,1.16234,125042,10,0
2018-05-29,1.16234,1.1639,1.15094,1.15433,229121,10,0
2018-05-30,1.15433,1.16749,1.1518,1.16667,217480,10,0
2018-05-31,1.16667,1.17236,1.16405,1.16909,205630,10,0
2018-06-01,1.16909,1.17174,1.16182,1.16548,179853,10,0
2018-06-04,1.16624,1.17368,1.16606,1.16957,159590,10,0
2018-06-05,1.16955,1.17315,1.1652,1.17168,184954,10,0
2018-06-06,1.17168,1.17951,1.17134,1.17761,169505,10,0
2018-06-07,1.1776200000000001,1.18393,1.17739,1.1797900000000001,182675,10,0
2018-06-08,1.1798,1.1811,1.17266,1.17655,174887,10,0
2018-06-11,1.17738,1.182,1.17705,1.17815,144383,10,0
2018-06-12,1.17816,1.18084,1.17328,1.17444,175307,10,0
2018-06-13,1.17444,1.18002,1.17265,1.17934,193840,10,0
2018-06-14,1.17934,1.18503,1.15628,1.15739,164426,10,0
2018-06-15,1.15739,1.1626400000000001,1.15426,1.1610800000000001,181782,10,0
2018-06-18,1.15947,1.16237,1.15647,1.16204,58356,10,0
2018-06-19,1.16204,1.1644,1.15304,1.1584,83026,10,0
2018-06-20,1.15839,1.15994,1.1537,1.15724,65996,10,0
2018-06-21,1.15726,1.1632,1.15079,1.16066,78135,10,0
2018-06-22,1.16066,1.16743,1.16001,1.1658,70050,10,0
2018-06-25,1.16641,1.17124,1.1628,1.17001,68599,10,0
2018-06-26,1.16999,1.17196,1.16344,1.1645699999999999,72962,10,0
2018-06-27,1.16456,1.16715,1.154,1.1558,76155,10,0
2018-06-28,1.15579,1.1599599999999999,1.15266,1.15614,76271,10,0
2018-06-29,1.15614,1.1683,1.15574,1.16767,81263,14,0
2018-07-02,1.16662,1.16817,1.15906,1.16344,63891,14,0
2018-07-03,1.16344,1.1672500000000001,1.16199,1.1656900000000001,60826,14,0
2018-07-04,1.1656900000000001,1.16811,1.1630099999999999,1.16546,45549,4,0
2018-07-05,1.16546,1.17195,1.16494,1.16889,61709,4,0
2018-07-06,1.16889,1.17671,1.16794,1.1742,51411,4,0
2018-07-09,1.17474,1.17889,1.1732,1.17459,55480,4,0
2018-07-10,1.17461,1.17608,1.16896,1.17384,43918,4,0
2018-07-11,1.17383,1.17575,1.16647,1.16727,68146,4,0
2018-07-12,1.16728,1.1695,1.16493,1.16681,55857,4,0
2018-07-13,1.16682,1.16835,1.16124,1.16805,54154,4,0
2018-07-16,1.16855,1.17248,1.16751,1.17094,51294,4,0
2018-07-17,1.17094,1.1743999999999999,1.16496,1.16576,58292,4,0
2018-07-18,1.16577,1.16642,1.16015,1.16433,57735,4,0
2018-07-19,1.16432,1.16779,1.15744,1.16438,72677,4,0
2018-07-20,1.16437,1.17381,1.16256,1.17255,75090,4,0
2018-07-23,1.17238,1.175,1.16831,1.16881,55223,4,0
2018-07-24,1.16875,1.17163,1.16539,1.16824,53816,4,0
2018-07-25,1.16824,1.1738,1.16638,1.17233,59994,4,0
2018-07-26,1.17227,1.17429,1.16385,1.16392,53695,4,0
2018-07-27,1.16392,1.16637,1.16201,1.16585,45403,4,0
2018-07-30,1.1657899999999999,1.17181,1.16485,1.17044,38900,4,0
2018-07-31,1.17044,1.17453,1.16834,1.16869,51999,4,0
2018-08-01,1.16869,1.16991,1.16565,1.16593,46819,4,0
2018-08-02,1.16594,1.1667,1.15814,1.15849,43552,4,0
2018-08-03,1.15849,1.161,1.15609,1.15722,46202,4,0
2018-08-06,1.15685,1.15697,1.15295,1.15519,35420,4,0
2018-08-07,1.15519,1.16075,1.1551,1.15956,37622,4,0
2018-08-08,1.15954,1.16275,1.15727,1.16134,40138,4,0
2018-08-09,1.16136,1.16187,1.15242,1.15269,42698,4,0
2018-08-10,1.15269,1.15358,1.13875,1.1401,70665,4,0
2018-08-13,1.13834,1.14321,1.13644,1.14044,67772,4,0
2018-08-14,1.14044,1.14288,1.13296,1.13448,54212,4,0
2018-08-15,1.13447,1.13545,1.13005,1.1345,54575,4,0
2018-08-16,1.1345,1.14085,1.13354,1.13738,57347,4,0
2018-08-17,1.13738,1.14443,1.13658,1.14407,45011,4,0
